YEAR,STATE,DISTRICT,Rainfall (mm),Total Geographical Area (ha) - Recharge Worthy Area (ha).3,Total Geographical Area (ha) - Hilly Area,Total Geographical Area (ha),Ground Water Recharge (ham) - Rainfall Recharge.3,Ground Water Recharge (ham) - Canals.3,Ground Water Recharge (ham) - Surface Water Irrigation.3,Ground Water Recharge (ham) - Ground Water Irrigation.3,Ground Water Recharge (ham) - Tanks and Ponds.3,Ground Water Recharge (ham) - Water Conservation Structure.3,Ground Water Recharge (ham),Annual Ground water Recharge (ham),Environmental Flows (ham),Annual Extractable Ground water Resource (ham),Ground Water Extraction for all uses (ha.m) - Domestic.3,Ground Water Extraction for all uses (ha.m) - Industrial.3,Ground Water Extraction for all uses (ha.m) - Irrigation.3,Ground Water Extraction for all uses (ha.m),Stage of Ground Water Extraction (%),Allocation of Ground Water Resource for Domestic Utilisation for projected year 2025 (ham),Net Annual Ground Water Availability for Future Use (ham),In-Storage Unconfined Ground Water Resources(ham) - Fresh,In-Storage Unconfined Ground Water Resources(ham).1 - Saline,Total Ground Water Availability in Unconfined Aquifier (ham) - Fresh,Total Ground Water Availability in Unconfined Aquifier (ham).1 - Saline,Total Ground Water Availability in the area (ham) - Fresh,Total Ground Water Availability in the area (ham).1 - Saline
2023,UTTAR PRADESH,MAINPURI,659.74,276072,0,276072,35756.56,22298.34,16686,16160.99,912.39,96.624,91910.91,91910.91,7977.98,83932.93,4972.55925,1.0585,55422.01,60395.61,71.95698994,5240.74,24930.57,0,0,83932.93,0,83932.93,0
2023,UTTAR PRADESH,MATHURA,556.89,336078,0,336078,35730.38,36892.52,40839.86,24239.61,291.73,177.96,138172.06,138172.06,11412.38,126759.68,6498.48555,114.22675,83916.46,90529.17,71.41795404,6972,37103.44,0,0,126759.68,0,126759.68,0
2023,UTTAR PRADESH,MAUNATH BHANJAN,897.3,171624,0,171624,31452.72,7108.01,3421.46,7060.49,2080.82,0,51123.5,51123.5,4493.58,46629.92,6379.67586,7.364,23744.21,30131.23,64.61780333,7033.82,15844.54,0,0,46629.92,0,46629.92,0
2023,UTTAR PRADESH,MEERUT,856.89,281049,0,281049,43936.62,16954.39,8732.86,12947.12,312.41,72.776,82956.19,82956.19,7552.92,75403.27,9515.718083,1304.20309,47442.2364,58262.16,77.26741824,9910.16,19195.23,0,0,75403.27,0,75403.27,0
2023,UTTAR PRADESH,MIRZAPUR,1003.2,295437,156648,452085,25614.1,4107.72,21100.16,8003.67,1031.99,1335.072,61192.69,61192.69,5412.94,55779.75,6810.42915,40.7051,28124.47,34975.63,62.70309566,7319.87,20331.2,0,0,55779.75,0,55779.75,0
2023,UTTAR PRADESH,MORADABAD,902.59,224944,0,224944,37375.71,9176.18,3746.09,12620.22,2008.9,87.682,66064.76,66064.76,5764.43,60300.33,10682.86271,223.20725,42545.4,53451.47,88.64208537,11804.71,10027.51,0,0,60300.33,0,60300.33,0
2023,UTTAR PRADESH,MUZAFFARNAGAR,869.1,275666,0,275666,46803.46,29653.78,14034.7,20088.46,286.73,0,110867.1,110867.1,6666.32,104200.78,6808.28076,341.3845,72329.04,79478.72,76.27459219,7363.97,25321.28,0,0,104200.78,0,104200.78,0
2023,UTTAR PRADESH,PILIBHIT,1201.27,336959,0,336959,67750.55,14758.52,6759.65,21152.14,1471.08,0,111891.95,111891.95,8197.07,103694.88,5411.95209,164.67855,61600,67176.62,64.78296711,5768.94,36161.28,0,0,103694.88,0,103694.88,0
2023,UTTAR PRADESH,PRATAPGARH,837.75,371743,0,371743,61146.35,32294.34,16389,27246.69,787.67,591.688,138455.74,138455.74,12033.55,126422.19,8210.97138,32.85,91157.06,99400.89,78.6261415,8699.65,26560.49,0,0,126422.19,0,126422.19,0
2023,UTTAR PRADESH,PRAYAGRAJ,843.09,499630,47370,547000,73165.81,15821.94,30636.88,19578.4,1851.27,19.2,141325.66,141325.66,12904.13,128421.53,17040.32632,1606.26429,75451.95,94098.54,73.27318091,18139.56,35328.78,0,0,128421.53,0,128421.53,0
2023,UTTAR PRADESH,RAIBARELI,748.3,392458,0,392458,55132.58,23444.53,23636.58,17887.11,1999.06,328.68,122428.54,122428.54,10603.1,111825.44,7101.83493,12.0085,58540.315,65654.17,58.7113004,7673.42,45599.66,0,0,111825.44,0,111825.44,0
2023,UTTAR PRADESH,RAMPUR,1051.61,229790,0,229790,44284.58,18743.8,168.28,13073.44,492.18,48.02,76810.3,76810.3,6474.1,70336.2,5193.11634,299.45257,47015.01,52507.57,74.6522701,5579.04,17442.69,0,0,70336.2,0,70336.2,0
2023,UTTAR PRADESH,SAHARANPUR,1102.65,368941,0,368941,81318.89,15260.65,8542.53,34925.55,357.29,0,140404.89,140404.89,9132.79,131272.1,7281.19374,817.6624326,123985.558,132084.43,100.6188139,7702.09,15869.83,0,0,131272.1,0,131272.1,0
2023,UTTAR PRADESH,SAMBHAL,784.54,241520,0,241520,39005.48,0,41.6,8086.82,710.35,0,47844.25,47844.25,4577.13,43267.12,5732.43012,494.4655,31535.602,37762.49,87.27756782,6263.01,5052.96,0,0,43267.12,0,43267.12,0
2023,UTTAR PRADESH,SANT KABIR NAGAR,1253.92,164699,0,164699,43105.31,1505.18,600.7,7977.31,997.9,0,54186.4,54186.4,5105.99,49080.41,4322.70303,172.971675,26542.47,31038.17,63.23942689,4631.67,17733.27,0,0,49080.41,0,49080.41,0
2023,UTTAR PRADESH,SANT RAVIDAS NAGAR,949.6,98305,3195,101500,16958.65,51072.14,1762.01,15323.05,913.23,6.984,86036.06,86036.06,8366.84,77669.22,3478.76025,80.3,58416.61,61975.68,79.79438959,3648.85,15523.46,0,0,77669.22,0,77669.22,0
2023,UTTAR PRADESH,SHAHJAHANPUR,898.18,458131,0,458131,89402.07,15206.42,1367.63,24240.22,2211.04,0.154,132427.56,132427.56,8412.6,124014.96,8526.358938,1639.24785,69274.2,79439.81,64.05663478,9322.62,43778.9,0,0,124014.96,0,124014.96,0
2023,UTTAR PRADESH,SHAMLI,869.1,136126,0,136126,23427.11,11198.68,1136.17,10296.95,141.83,24.108,46224.86,46224.86,3189.53,43035.33,3033.92526,394.47259,41103.54,44531.93,103.4776078,3066.96,1000.2,0,0,43035.33,0,43035.33,0
2023,UTTAR PRADESH,SHRAWASTI,1184.51,185782,0,185782,44244.6,1912.44,0,9256.78,537.47,0,55951.29,55951.29,4432.06,51519.23,3237.05652,0,26203.57,29440.62,57.14491463,3632.46,21683.2,0,0,51519.23,0,51519.23,0
2023,UTTAR PRADESH,SIDDHARTH NAGAR,1158.57,289503,0,289503,69937.12,6128.79,5332.87,14220.23,464.74,0,96083.74,96083.74,9207.18,86876.56,7366.83807,0.343,47636.16854,55003.3,63.3120142,8079.37,31160.72,0,0,86876.56,0,86876.56,0
2023,UTTAR PRADESH,SITAPUR,991.26,574695,0,574695,97100.48,68887.99,3491.07,28617.73,2181.95,0,200279.23,200279.23,18085.06,182194.17,11259.84339,17352.1,80780.354,109392.3,60.04160287,12255.85,71805.87,0,0,182194.17,0,182194.17,0
2023,UTTAR PRADESH,SONBHADRA,973.09,241458.89,439498.63,680957.52,15509.73,2274.76,23814.51,6401.55,307.13,9058.31,57366.04,57366.04,5514.93,51851.11,4315.09716,830.19265,21249.33,26394.62,50.9046383,4730.88,25040.7,0,0,51851.11,0,51851.11,0
2023,UTTAR PRADESH,SULTANPUR,887.59,265381,0,265381,47448.69,21874.22,6308.94,15103.24,1810.55,12.53,92558.16,92558.16,7718.02,84840.14,6177.34614,5.8125,46135.584,52318.77,61.6674725,6567.92,32130.79,0,0,84840.14,0,84840.14,0
2023,UTTAR PRADESH,UNNAO,765.68,460234,0,460234,63141.19,63365.51,15099.84,26691.89,2908.21,19.532,171226.18,171226.18,14969.77,156256.41,8623.82142,74.365195,87098.1725,95796.34,61.30714254,9372.65,59711.23,0,0,156256.41,0,156256.41,0
2023,UTTAR PRADESH,VARANASI,925.78,160532,0,160532,28874.35,12645.56,0,9423.4,296.47,700.274,52994.15,52994.15,5027.04,47967.11,10599.3829,114.061113,31394.08,42107.54,87.78419213,10946.31,8968.05,0,0,47967.11,0,47967.11,0
2023,UTTARAKHAND,ALMORA,0,0,314100,314100,0,0,0,0,0,0,130255.2933,0,0,0,0,0,0,69246.73687,0,0,0,0,0,0,0,0,0
2023,UTTARAKHAND,BAGESHWAR,0,0,93300,93300,0,0,0,0,0,0,130255.2933,0,0,0,0,0,0,69246.73687,0,0,0,0,0,0,0,0,0
2023,UTTARAKHAND,CHAMOLI,0,0,371900,371900,0,0,0,0,0,0,130255.2933,0,0,0,0,0,0,69246.73687,0,0,0,0,0,0,0,0,0
2023,UTTARAKHAND,CHAMPAWAT,0,0,159600,159600,0,0,0,0,0,0,130255.2933,0,0,0,0,0,0,69246.73687,0,0,0,0,0,0,0,0,0
2023,UTTARAKHAND,DEHRADUN,2183.6,125544,163900,289444,57310.51,625.07,344.7,2142.07,0,0,60422.35,60422.35,6042.24,54380.11,6402.94,639.836279,10438.49,17481.26,32.14642265,6402.94,36898.85,0,0,54380.11,0,54380.11,0
2023,UTTARAKHAND,HARIDWAR,1020,156835,0,156835,31853.53,7865.49,495.91,6663.81,0,86.436,46965.18,46965.18,3463.49,43501.69,3055.59531,3447.597796,21944.88,28448.08,65.39534441,3287.61,14821.61,0,0,43501.69,0,43501.69,0
2023,UTTARAKHAND,NAINITAL,1711,23643,175400,199043,7881.66,2215.38,6837.51,1812.34,0,17.28,18764.16,18764.16,1374.41,17389.75,3862.387612,1591.736,4154.93,9609.05,55.25697609,3862.39,7780.7,0,0,17389.75,0,17389.75,0
2023,UTTARAKHAND,PAURIGARHWAL,0,0,402100,402100,0,0,0,0,0,0,130255.2933,0,0,0,0,0,0,69246.73687,0,0,0,0,0,0,0,0,0
2023,UTTARAKHAND,PITHORAGARH,0,0,220300,220300,0,0,0,0,0,0,130255.2933,0,0,0,0,0,0,69246.73687,0,0,0,0,0,0,0,0,0
2023,UTTARAKHAND,RUDRAPRAYAG,0,0,166500,166500,0,0,0,0,0,0,130255.2933,0,0,0,0,0,0,69246.73687,0,0,0,0,0,0,0,0,0
2023,UTTARAKHAND,TEHRI GARHWAL,0,0,469311,469311,0,0,0,0,0,0,130255.2933,0,0,0,0,0,0,69246.73687,0,0,0,0,0,0,0,0,0
2023,UTTARAKHAND,UDHAMSINGH NAGAR,1465.3,193282,0,193282,44250.2,6181.06,16366.3,9040.48,0,57.6,75895.64,75895.64,6473.75,69421.89,3795.272581,6118.66726,30022.72,39936.67,57.52748881,3846.94,29433.55,0,0,69421.89,0,69421.89,0
2023,UTTARAKHAND,UTTARKASHI,0,0,171100,171100,0,0,0,0,0,0,130255.2933,0,0,0,0,0,0,69246.73687,0,0,0,0,0,0,0,0,0
2023,WEST BENGAL,ALIPURDUAR,3468.3,237597,0,237597,129832.91,0,161.47,4214.75,473.94,0,134683.07,134683.07,13468.33,121214.74,3386.220048,161.992,9366.1,12914.32,10.65408382,3688.97,107997.67,2820918.95,0,2942133.69,0,2942133.69,0
2023,WEST BENGAL,BANKURA,1537.7,688001,0,688001,132983.16,1753.01,8336.54,22080.92,12315.81,0,177469.45,177469.45,14751.93,162717.52,8620.57803,281.425,50234.5,59136.55,36.3430748,8983.35,104012.52,792226.95,0,954944.47,0,954944.47,0
2023,WEST BENGAL,BIRBHUM,1469.3,454809,0,454809,94371.25,1434.48,1588.6,11025.66,11331.87,0,119751.88,119751.88,10960.74,108791.14,8439.606504,1306.1389,24501.5,34247.24,31.47980617,8967.96,74015.56,440220.52,0,549011.66,0,549011.66,0
2023,WEST BENGAL,DAKSHIN DINAJPUR,1584.9,224036,0,224036,78430.46,0,3058.59,26030.52,6033.72,0,113553.29,113553.29,10101.86,103451.43,3926.173308,172.932,58067.8,62166.92,60.0928571,4075.12,41135.56,595161.44,0,698612.87,0,698612.87,0
2023,WEST BENGAL,DARJILING,3061.3,108472,114759,223231,40320.89,51.42,587.08,746.45,280.06,0,41985.9,41985.9,4198.6,37787.3,3359.094708,420.9222,2132.7,5912.72,15.64737359,3731.61,31502.07,648536.45,0,686323.75,0,686323.75,0
2023,WEST BENGAL,HAORA,1600,132355,0,132355,19143.5,60.39,498.81,556.23,1180.35,0,21439.28,21439.28,1752.75,19686.52,2652.562164,340.8992,1248,4241.47,21.54504707,3101.86,14995.75,178107.31,0,197793.83,0,197793.83,0
2023,WEST BENGAL,HUGLI,1476.1,300371,0,300371,97470.68,426.77,3556.6,21799.57,7363.92,0,130617.55,130617.55,12664.68,117952.86,10516.28583,2078.08955,50788.6,63382.98,53.73585685,11180.2,54252.91,896472.23,0,1014425.09,0,1014425.09,0
2023,WEST BENGAL,JALPAIGURI,3468.3,340219,0,340219,177893.14,164.29,530.1,5715.23,945.01,0,185247.76,185247.76,18524.78,166722.97,6249.217998,1482.42624,12700.5,20432.12,12.25513197,8768.07,143772,4984341.16,0,5151064.13,0,5151064.13,0
2023,WEST BENGAL,JHARGRAM,1535.5,302060,0,302060,89151.08,621.78,2663.52,9193.32,1417.59,0,103047.29,103047.29,7819.31,95227.98,2791.084482,250.496,20429.6,23471.17,24.64734629,2909.91,71637.98,436399.64,0,531627.62,0,531627.62,0
2023,WEST BENGAL,KALIMPONG,3061.3,21071,84289,105360,3630.36,0,287.58,0,0,0,3917.94,3917.94,391.8,3526.14,62.3283855,2.45,0,64.77,1.836852763,62.82,3460.88,114209,0,117735.14,0,117735.14,0
2023,WEST BENGAL,KOCH BIHAR,3286.3,339637,0,339637,173257.16,0,484.1,35558.45,4539.78,0,213839.49,213839.49,21383.95,192455.54,6883.638222,92.76,79018.8,85995.17,44.68313565,7285.72,106058.28,5235259.03,0,5427714.57,0,5427714.57,0
2023,WEST BENGAL,KOLKATTA,0,18700,0,18700,0,0,0,0,0,0,130255.2933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,WEST BENGAL,MALDA,1447.6,323886,0,323886,93844.18,0,2902.84,12506.07,8055.01,0,117308.11,117308.11,9891.17,107416.94,10146.17539,260.6496,27805.5,38212.3,35.57381173,11251.12,68099.7,1894301.39,0,2001718.33,0,2001718.33,0
2023,WEST BENGAL,MURSHIDABAD,1433.2,513338,0,513338,148573.52,354.12,1334.51,40727.79,12038.84,0,203028.78,203028.78,16881.38,186147.4,17932.17289,419.88275,90904.8,109256.84,58.69372336,25470.77,74558.91,1307109.35,0,1493256.75,0,1493256.75,0
2023,WEST BENGAL,NADIA,1443.8,379789,0,379789,120158.47,0,1422.71,60856.2,7014.89,0,189452.27,189452.27,17889.55,171562.72,11358.04518,457.4879,135236,147051.53,85.7129859,12202.95,23666.3,2493679.91,0,2665242.63,0,2665242.63,0
2023,WEST BENGAL,NORTH 24 PARGANAS,1623.6,387233,0,387233,98331.23,0,434.31,37826.21,18529.96,0,155121.71,155121.71,11584.11,143537.6,12826.77525,560.49616,84074.2,97461.44,67.89958868,14196.58,44706.37,1366823.65,0,1510361.25,0,1510361.25,0
2023,WEST BENGAL,PASCHIM BARDDHAMAN,1348.2,159165,0,159165,20102.51,122.99,242.23,996.28,3872.66,0,25336.67,25336.67,2296.89,23039.78,4891.177098,4395.16608,2602.84,11889.19,51.60287989,5288,10910.41,280710.58,0,303750.36,0,303750.36,0
2023,WEST BENGAL,PASCHIM MEDINIPUR,1565.6,631677,0,631677,189356.15,821.88,1579.17,43082.53,7727.62,0,242567.34,242567.34,23291.22,219276.12,11711.68463,1202.0864,103186.4,116100.16,52.94701493,12307.79,102645.77,1227549.48,0,1446825.6,0,1446825.6,0
2023,WEST BENGAL,PURBA BARDDHAMAN,1348.2,543269,0,543269,147148.99,3110.39,1966.95,37388.42,13928.23,0,203542.98,203542.98,18439.51,185103.46,11259.79127,999.18,83940.2,96199.14,51.970471,11788.76,89847.55,1182837.96,0,1367941.42,0,1367941.42,0
2023,WEST BENGAL,PURBA MEDINIPUR,1669.6,380995,0,380995,56117.12,0,166.44,6324.85,4506.71,0,67115.12,67115.12,6711.52,60403.6,4799.902278,7.388,17103.2,21910.51,36.27351681,5247.87,38045.11,360994.79,0,421398.39,0,421398.39,0
2023,WEST BENGAL,PURULIYA,1363.3,619313,0,619313,40118.37,0,5099.8,899.95,13301.94,0,59420.02,59420.02,5803.12,53616.9,7141.556712,109.8578,2001.2,9252.62,17.25690967,7635.53,43870.32,132321.99,0,185938.89,0,185938.89,0
2023,WEST BENGAL,SOUTH 24 PARGANAS,0,551301,0,551301,0,0,0,0,0,0,130255.2933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,WEST BENGAL,UTTAR DINAJPUR,1912.4,319283,0,319283,94588.11,417.02,553.57,19541.3,5638.32,0,120738.32,120738.32,10309.27,110429.05,7989.968844,328.896,43425.1,51743.98,46.85721737,8742.15,57932.88,2404325.41,0,2514754.46,0,2514754.46,0
2023,0,0,1047.915271,246700777.1,49590120.8,296290897.9,27984072.87,4172631.272,6504757.035,5785625.722,1276064.137,1252951.15,47022160.88,46625968.21,3977163.073,42651184.08,2783844.081,405766.85,21566096.62,24755708.43,59.26230814,3091619.232,19503875.23,115163972,2383035.39,155925688.1,4315620.296,155925688.1,4315620.296
2022,ANDAMAN AND NICOBAR ISLANDS,N & M ANDAMAN,3015.7,58040,286106,344146,16376.36,0,0,0,12.63,0,16388.99,16388.99,1638.9,14750.09,251.3289625,83.03693235,0.804,335.17,2.272325118,269.19,14397.06,0,0,14750.09,0,14750.09,0
2022,ANDAMAN AND NICOBAR ISLANDS,NICOBAR,2805.2,122443,71723,194166,35011.56,0,0,0,1,0,35012.56,35012.56,3501.25,31511.31,87.69563,0.943364384,0.253,88.87,0.275148048,93.92,31105.91,56008,0,87205.75,313.56,87205.75,313.56
2022,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMAN,3015.7,31524,215659.81,247183.81,10777.26,0,0,0,12.51,0,10789.77,10789.77,1078.97,9710.8,309.632785,13.543,10.647,333.8,3.437409894,331.62,9355.02,1045,0,10755.8,0,10755.8,0
2022,ANDHRA PRADESH,Alluri Sitharama Raju,1310.562066,639234.676,586107.7108,1225342.387,46524.05,0,1231.73,9.34,68.13,3170.202,51002.98,51002.98,2550.3,48452.68,1598.263092,0,577.94,2177.11,4.493270548,1810.56,46338.22,0,0,48452.68,0,48452.68,0
2022,ANDHRA PRADESH,Anakapalli,1170.582267,345454.6599,83681.41,429136.0699,37557.24,1837.97,26061.65,4013.46,2124.13,4299.558,75907.36,75907.36,3795.39,72111.97,4929.066936,464.8854,14237.25544,19631.11,27.22853967,5954.2,51894.32,1212836.39,0,1284933.93,14.42,1284933.93,14.42
2022,ANDHRA PRADESH,Ananthapuramu,515.0271561,946479.33,97831.67,1044311,42384.62,3375.71,10008.21,7664.73,5001.86,46852.176,115287.3,115287.3,5764.52,109522.78,6236.994492,515.592,34830.82858,41583.46,37.96786385,6986.16,67963.91,0,0,109522.78,0,109522.78,0
2022,ANDHRA PRADESH,Annamayya,745.5636888,665418,129721,795139,47864.18,28.89,2566.53,12343.97,7905.46,21197.022,91906.18,91906.18,4595.64,87310.53,3053.04837,36.244,41720.2606,44809.42,51.32189668,4331.39,41403.27,0,0,87310.53,0,87310.53,0
2022,ANDHRA PRADESH,Bapatla,917.7855024,380118,2767,382885,35134.57,6410.23,38843.09,2304.05,380.91,5208.12,88281.07,88281.07,4414.18,83866.89,2848.023752,55.2368,10960.28483,13863.6,21.97039737,3024.97,48560.72,694989.91,231950.13,757216.13,253590.79,757216.13,253590.79
2022,ANDHRA PRADESH,Chittoor,905.9084598,601668.95,85448.05,687117,60482.84,0,2309.01,13308.3,7234.2,11101.24,94435.49,94435.49,4722.15,89713.34,4121.109793,1346.6222,45217.17261,50684.8,56.49639173,5909.58,39055.95,3015969.45,0,3105682.79,0,3105682.79,0
2022,ANDHRA PRADESH,East Godavari,1076.266627,254552.8122,3081.92,257634.7322,26658.1,14309.67,39885.56,6151.09,14388.85,1534.744,102928.11,102928.11,5146.29,97781.81,1986.171444,967.1904,26532.51032,29485.86,30.15474964,2109.58,69651.4,0,0,97781.81,0,97781.81,0
2022,ANDHRA PRADESH,Eluru,998.3616952,659185.0655,10631.8045,669816.87,64909.93,11287.41,56606.17,11132.09,27518.35,9875.338,181329.23,181329.23,9066.75,172262.48,3783.426714,506.88,42913.4535,47203.95,30.58063753,5046.38,106771.56,4655910.3,257135.41,4809938.58,275369.61,4809938.58,275369.61
2022,ANDHRA PRADESH,Guntur,864.0036474,242332.86,2971,245303.86,21451.18,11766.31,30117.7,1628.01,738.14,475.356,66176.73,66176.73,3308.83,62867.9,2467.843112,169.652,7999.3125,10636.75,19.98713823,2729.74,41708.49,409385.03,354142.32,461835.06,364560.19,461835.06,364560.19
2022,ANDHRA PRADESH,Kakinada,1168.128648,288124.172,13855.046,301979.218,30105.17,18130.33,69082.09,2105.35,412.32,2063.406,121898.82,121898.82,6095.25,115803.5,2238.9465,3964.1004,10972.35141,17175.15,17.20994194,2378.08,73507.65,0,0,88200.53,27602.97,88200.53,27602.97
2022,ANDHRA PRADESH,Konaseema,1322.890777,207995.2816,100.62,208095.9016,32625.73,33779.23,68199.99,4136.5,328.83,995.028,140065.47,140065.47,7003.31,133062.16,1250.013456,4822.6428,15218.14359,21290.79,16.60263406,1327.73,86094.29,0,0,103207.84,29854.32,103207.84,29854.32
2022,ANDHRA PRADESH,Krishna,1031.124427,388056,0,388056,44743.14,32800.35,134261.8,9833.59,88.29,9004.834,230731.93,230731.93,11536.8,219195.13,2070.045788,1272.6,39779.81791,43122.36,27.69797169,2736.31,111998.3,1029788.99,1317118.15,1185476.78,1380625.53,1185476.78,1380625.53
2022,ANDHRA PRADESH,Kurnool,609.2770436,755863,41877,797740,37124.72,7367.14,37952.48,2823.75,1846.01,4507.346,91621.34,91621.34,4581.84,87039.48,5156.732228,57,11927.95156,17141.82,19.69430424,5364.5,69721.54,0,0,87039.48,0,87039.48,0
2022,ANDHRA PRADESH,NTR,1033.284332,306324,11800,318124,21177.68,6701.45,50456.51,4363.69,2160.34,5662.514,90522.22,90522.22,4526.09,85996.13,1800.911016,1137.84,15814.63558,18753.26,21.8070976,1882.08,67367.78,0,0,85996.13,0,85996.13,0
2022,ANDHRA PRADESH,Nandyal,661.6958971,706182,262433,968615,22717.44,0,32112.02,2096.13,14561.85,9445.594,80933.17,80933.17,4046.85,76886.32,498.636,128.4,13696.969,14323.3,18.62919177,499.07,62563.02,0,0,76886.32,0,76886.32,0
2022,ANDHRA PRADESH,Palnadu,754.5081095,651656.4249,78467.4301,730123.855,28847.96,7478.07,57811.67,5978.77,1997.78,1520.376,103634.57,103634.57,5181.67,98452.9,4406.095963,84.5748,25189.81617,29680.67,30.19399028,4574.55,69213.03,1410701.82,116865.99,1507708.74,118311.97,1507708.74,118311.97
2022,ANDHRA PRADESH,Parvathipuram Manyam,1156.04063,329810.8126,36090.17902,365900.9916,35064.29,745.42,19967.07,4008.26,30126.35,6646.448,96557.93,96557.93,4828.14,91729.79,1672.248448,12.96,17402.2581,19087.29,20.8081693,3145.6,72973.79,0,0,91729.79,0,91729.79,0
2022,ANDHRA PRADESH,Prakasam,807.1104419,1138190,293931,1432121,72300.7,1175.35,2806.75,2540.72,8229.19,17683.354,104736.15,104736.15,5237.24,99498.91,4486.238775,509.48135,26298.91866,31294.9,32.3713416,4940.58,67121.35,4872387.47,166957.08,4967605.9,171237.57,4967605.9,171237.57
2022,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,1036.790379,994177.6067,50957,1045134.607,92993.92,12380.16,115970.2,21585.58,12708.61,1879.72,257518.07,257518.07,12876.21,244641.82,3653.423166,827.9,65784.19327,70265.68,28.72208851,4588.84,175236.1,3262256.3,0,3506896.17,1.95,3506896.17,1.95
2022,ANDHRA PRADESH,Sri Sathya Sai,589.8408007,763624,105065,868689,43940.45,8667.51,326.82,13392.76,10026.82,41314.126,117668.67,117668.67,5883.72,111784.93,8856.864,121.32,54446.16172,63424.26,56.73775526,11119.93,55820.51,1632707.55,0,1744492.45,0,1744492.45,0
2022,ANDHRA PRADESH,Srikakulam,1172.506969,446689.4527,10898,457587.4527,44553.02,13951.24,28340.6,1355.15,8712.27,1449.64,98361.94,98361.94,4918.55,93443.36,4764.844871,224.64,12636.44079,17625.92,18.878042,9982.86,75129.08,0,0,93367.31,76.05,93367.31,76.05
2022,ANDHRA PRADESH,Tirupati,1139.338932,762526.9795,60409.6,822936.5795,80693.82,541.42,46934.7,13361.13,24457.87,15707.418,181696.99,181696.99,9085.39,172611.6,3775.619808,1387.35,39846.8775,45010.85,27.46399758,8649.07,118478.95,3550830.7,5212.41,3714721.06,13933.63,3714721.06,13933.63
2022,ANDHRA PRADESH,Visakhapatnam,1118.503913,100167.2539,0,100167.2539,7480.4,0,904.92,788.72,499.62,415.258,13539.7,13539.7,677.1,12862.6,3281.002384,39.1809,2590.850328,5911.12,45.95587206,4184.2,6227.45,734005.58,0,746868.18,0,746868.18,0
2022,ANDHRA PRADESH,Vizianagaram,1020.812827,401337.5468,12949.19,414286.7368,30189.59,873.67,36083.59,5219.64,57738.01,17298.306,147402.72,147402.72,7370.48,140032.09,2226.21066,137.56,30437.039,32800.76,23.42374523,3228.36,108617.98,0,0,140032.09,0,140032.09,0
2022,ANDHRA PRADESH,West Godavari,1221.013776,217842,0,217842,40926.2,4719.7,107767.54,1830.17,269.42,219.364,155732.01,155732.01,7786.57,147945.44,647.649066,187.2,5917.545,6751.48,10.82956855,1319.71,50430.31,0,0,57309.67,90635.77,57309.67,90635.77
2022,ANDHRA PRADESH,Y.S.R Kadapa,668.6718446,878937,242910,1121847,56852.09,16523.55,10351.89,10544.47,2804.02,16475.962,113552.04,113552.04,5677.88,107874.13,2461.9912,354.528,36549.37478,39365.98,36.49251215,2462.01,69773.57,7206891.66,0,7314765.79,0,7314765.79,0
2022,ARUNACHAL PRADESH,ANJAW,0,0,619000,619000,0,0,0,0,0,0,125481.6524,0,0,0,0,0,0,68569.22017,0,0,0,0,0,0,0,0,0
2022,ARUNACHAL PRADESH,CHANGLANG,2599.5,53000,413200,466200,24248.14,0,53002.25,88.82,0,0,77339.21,75921.55,7733.92,68187.63,191.1038694,0,257.15,448.26,0.657391964,205.88,67724.59,1890433.68,0,1958621.31,0,1958621.31,0
2022,ARUNACHAL PRADESH,DIBANG VALLEY,0,0,912900,912900,0,0,0,0,0,0,125481.6524,0,0,0,0,0,0,68569.22017,0,0,0,0,0,0,0,0,0
2022,ARUNACHAL PRADESH,EAST KAMENG,2136.1,31250,382150,413400,11748.55,0,5418.32,134.45,0,0,17301.32,17301.32,1730.14,15571.18,29.9438562,0,379.26,409.2,2.627931859,35.68,15156.24,0,0,15571.18,0,15571.18,0
2022,ARUNACHAL PRADESH,EAST SIANG,4418.8,110100,250200,360300,67901.8,0,10130.4,205.36,0,0,78237.56,77647.4,3911.88,73735.52,69.8857908,1.0368,579.28,650.2,0.88180025,73.76,73081.45,3875396.69,0,3949132.21,0,3949132.21,0
2022,ARUNACHAL PRADESH,KURUNG KUMEY,0,0,604000,604000,0,0,0,0,0,0,125481.6524,0,0,0,0,0,0,68569.22017,0,0,0,0,0,0,0,0,0
2022,ARUNACHAL PRADESH,LOHIT,3003.5,200000,321200,521200,92965.4,0,7811.4,126.66,0,0,100903.46,98611.3,10090.35,88520.95,237.7876421,48.96,361.88,648.63,0.732741797,254.34,87855.77,7101360,0,7189880.95,0,7189880.95,0
2022,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,3507,120000,270000,390000,74067.84,0,13893.12,80.03,0,0,88040.99,88040.99,8804.1,79236.89,33.30858118,0,225.76,259.07,0.326956295,34.28,78976.85,4320000,0,4399236.89,0,4399236.89,0
